X,Y,Z,CU_pct,AU_gpt,DENSITY,Hole ID
445065.883234,493709.837603,2895.869254,0.31,0.97,3.13,WP004
445064.473380,493709.726645,2894.455040,0.21,0.43,3.14,WP004
445063.063526,493709.615687,2893.040827,0.29,1.79,3.16,WP004
445290.150132,493566.280687,2954.985517,0.44,2.12,3.04,WP005
445288.030831,493566.373218,2952.864196,0.26,0.85,2.91,WP005
445286.617964,493566.434905,2951.449983,0.12,0.56,2.99,WP005
445285.205096,493566.496592,2950.035769,0.37,0.74,2.93,WP005
445283.792229,493566.558279,2948.621556,0.55,1.74,2.73,WP005
445282.379361,493566.619966,2947.207342,0.25,1.41,2.91,WP005
445280.966493,493566.681653,2945.793128,0.61,1.65,3,WP005
445279.553626,493566.743341,2944.378915,0.35,4.49,3.13,WP005
445278.140758,493566.805028,2942.964701,0.48,1.77,3.15,WP005
445276.727891,493566.866715,2941.550488,0.49,0.42,3.11,WP005
445275.315023,493566.928402,2940.136274,0.6,0.41,3.15,WP005
445273.902156,493566.990089,2938.722061,0.63,0.57,3.01,WP005
445272.489288,493567.051776,2937.307847,0.54,0.42,3.17,WP005
445271.076421,493567.113463,2935.893634,0.43,0.54,3.09,WP005
445269.663553,493567.175151,2934.479420,0.49,0.72,3.14,WP005
445268.250686,493567.236838,2933.065206,0.18,0.31,3.14,WP005
445266.837818,493567.298525,2931.650993,0.39,0.66,3.14,WP005
445265.424950,493567.360212,2930.236779,0.44,1.26,3.12,WP005
445264.012083,493567.421899,2928.822566,0.74,1.04,3.16,WP005
445262.599215,493567.483586,2927.408352,0.54,0.77,3.05,WP005
445261.186348,493567.545273,2925.994139,0.59,11.65,3.16,WP005
445259.773480,493567.606960,2924.579925,0.52,26.41,3.16,WP005
445258.360613,493567.668648,2923.165711,0.57,1.21,3.07,WP005
445256.947745,493567.730335,2921.751498,0.37,0.47,3.13,WP005
445255.534878,493567.792022,2920.337284,0.62,0.96,3.14,WP005
445254.122010,493567.853709,2918.923071,0.42,1.16,3.12,WP005
445252.709143,493567.915396,2917.508857,0.37,0.81,3.17,WP005
445251.296275,493567.977083,2916.094644,0.33,0.57,3.08,WP005
445249.883407,493568.038770,2914.680430,0.61,0.66,3.19,WP005
445248.470540,493568.100457,2913.266217,0.83,0.44,3.15,WP005
445247.057672,493568.162145,2911.852003,0.32,0.4,3.16,WP005
445245.644805,493568.223832,2910.437789,0.73,0.9,3.16,WP005
445244.231937,493568.285519,2909.023576,0.57,1.57,3.37,WP005
445242.819070,493568.347206,2907.609362,0.25,0.47,3.14,WP005
445241.406202,493568.408893,2906.195149,0.22,1.91,3.14,WP005
445239.993335,493568.470580,2904.780935,0.37,0.79,3.21,WP005
445238.580467,493568.532267,2903.366722,0.16,0.39,3.16,WP005
445237.167600,493568.593954,2901.952508,0.95,0.57,3.16,WP005
445235.754732,493568.655642,2900.538294,0.71,0.97,3.15,WP005
445234.341864,493568.717329,2899.124081,0.52,1.63,3.05,WP005
445232.928997,493568.779016,2897.709867,0.22,0.93,3.01,WP005
445231.516129,493568.840703,2896.295654,0.47,2.22,3.09,WP005
445230.103262,493568.902390,2894.881440,0.57,0.83,3.14,WP005
445228.690394,493568.964077,2893.467227,0.54,1.8,3.19,WP005
445227.277527,493569.025764,2892.053013,0.59,1.2,3.14,WP005
445225.864659,493569.087452,2890.638800,0.51,0.89,3.19,WP005
445224.451792,493569.149139,2889.224586,0.35,0.43,3.14,WP005
445223.038924,493569.210826,2887.810372,0.58,1.74,3.16,WP005
445221.626057,493569.272513,2886.396159,0.57,1,3.17,WP005
445220.213189,493569.334200,2884.981945,0.62,1.47,3.15,WP005
445218.800321,493569.395887,2883.567732,1,1.23,3.15,WP005
445217.387454,493569.457574,2882.153518,0.75,0.62,3.15,WP005
445215.974586,493569.519261,2880.739305,0.49,1.48,3.13,WP005
445214.561719,493569.580949,2879.325091,0.54,0.86,3.14,WP005
445213.148851,493569.642636,2877.910877,0.39,0.37,3.16,WP005
445211.735984,493569.704323,2876.496664,0.46,0.78,3.14,WP005
445210.323116,493569.766010,2875.082450,0.29,0.57,3.13,WP005
445208.910249,493569.827697,2873.668237,0.25,0.45,3.09,WP005
445207.497381,493569.889384,2872.254023,0.39,0.42,3.16,WP005
445206.084514,493569.951071,2870.839810,0.45,1.09,3.14,WP005
445204.671646,493570.012758,2869.425596,0.46,7.82,3.01,WP005
445203.258778,493570.074446,2868.011383,0.32,0.52,3.13,WP005
445201.845911,493570.136133,2866.597169,0.4,4.74,3.14,WP005
445200.433043,493570.197820,2865.182955,0.24,0.24,3.16,WP005
445199.020176,493570.259507,2863.768742,0.22,0.38,3.12,WP005
445197.607308,493570.321194,2862.354528,0.41,1.01,3.14,WP005
445196.194441,493570.382881,2860.940315,0.26,0.48,3.08,WP005
445194.781573,493570.444568,2859.526101,0.28,2.19,3.13,WP005
445193.368706,493570.506255,2858.111888,0.2,1.24,3.15,WP005
445191.955838,493570.567943,2856.697674,0.26,0.7,3.14,WP005
445190.542971,493570.629630,2855.283460,0.24,1.5,3.13,WP005
445189.130103,493570.691317,2853.869247,0.17,0.84,3.15,WP005
445187.717235,493570.753004,2852.455033,0.29,0.15,3.15,WP005
445186.304368,493570.814691,2851.040820,0.34,0.93,3.16,WP005
445184.891500,493570.876378,2849.626606,0.34,0.93,3.14,WP005
445183.478633,493570.938065,2848.212393,0.3,0.43,3.12,WP005
445182.065765,493570.999753,2846.798179,0.32,0.93,3.13,WP005
445180.652898,493571.061440,2845.383966,0.25,0.69,3.09,WP005
445179.240030,493571.123127,2843.969752,0.16,0.32,3.12,WP005
445177.827163,493571.184814,2842.555538,0.21,2.38,3.14,WP005
445176.414295,493571.246501,2841.141325,0.49,3.36,3.11,WP005
445175.001428,493571.308188,2839.727111,0.43,0.64,3.14,WP005
445173.588560,493571.369875,2838.312898,0.51,0.72,3.14,WP005
445172.175692,493571.431562,2836.898684,0.43,1.5,3.12,WP005
445170.762825,493571.493250,2835.484471,0.39,1.11,3.14,WP005
445169.349957,493571.554937,2834.070257,0.3,0.67,3.14,WP005
445167.937090,493571.616624,2832.656043,0.31,0.21,3.15,WP005
445166.524222,493571.678311,2831.241830,0.73,0.48,3.14,WP005
445165.111355,493571.739998,2829.827616,0.61,0.26,3.15,WP005
445163.698487,493571.801685,2828.413403,0.44,0.78,3.14,WP005
445162.285620,493571.863372,2826.999189,0.37,0.26,3.14,WP005
445160.872752,493571.925059,2825.584976,0.48,0.37,3.17,WP005
445159.459885,493571.986747,2824.170762,0.31,0.31,3.15,WP005
445158.047017,493572.048434,2822.756549,0.24,0.37,3.12,WP005
445156.634150,493572.110121,2821.342335,0.37,0.81,3.14,WP005
445155.221282,493572.171808,2819.928121,0.46,0.58,3.16,WP005
445153.808414,493572.233495,2818.513908,0.35,0.4,3.15,WP005
445152.395547,493572.295182,2817.099694,0.64,0.85,3.09,WP005
445150.982679,493572.356869,2815.685481,0.72,1.02,3.13,WP005
445291.460241,493886.768127,2968.059227,0.6,2.6,,WP006
445288.246793,493886.712036,2964.229004,0.79,1,,WP006
445286.961413,493886.689600,2962.696915,0.35,1.18,,WP006
445285.676034,493886.667164,2961.164827,0.76,1.25,,WP006
445284.390654,493886.644727,2959.632738,0.65,2.49,,WP006
445283.105275,493886.622291,2958.100649,0.72,1.13,,WP006
445281.819896,493886.599854,2956.568560,0.89,0.89,,WP006
445280.534516,493886.577418,2955.036471,1.11,2.41,2.36,WP006
445279.249137,493886.554982,2953.504382,0.79,1.92,2.3,WP006
445277.963757,493886.532545,2951.972293,1.07,1.93,3.09,WP006
445276.678378,493886.510109,2950.440204,1.59,2.78,3.11,WP006
445274.750309,493886.476454,2948.142071,1.67,1.25,3.12,WP006
445272.822240,493886.442800,2945.843938,1.62,2.27,3.16,WP006
445271.536860,493886.420363,2944.311849,1.93,2.29,3.06,WP006
445270.251481,493886.397927,2942.779760,1.12,1.57,3.14,WP006
445268.966101,493886.375491,2941.247671,1.04,1.3,3.04,WP006
445267.680722,493886.353054,2939.715582,1.55,1.25,3.13,WP006
445266.395342,493886.330618,2938.183493,1.12,1,3.08,WP006
445265.109963,493886.308181,2936.651404,1.01,0.95,3.07,WP006
445263.824584,493886.285745,2935.119316,0.77,0.82,3.08,WP006
445262.539204,493886.263309,2933.587227,1.08,0.63,2.89,WP006
445261.253825,493886.240872,2932.055138,0.38,0.92,2.75,WP006
445259.968445,493886.218436,2930.523049,0.87,1.58,3.05,WP006
445258.683066,493886.196000,2928.990960,0.33,2.55,3.06,WP006
445257.397687,493886.173563,2927.458871,0.8,1.58,3.04,WP006
445256.112307,493886.151127,2925.926782,0.88,0.65,3.15,WP006
445254.826928,493886.128690,2924.394693,1.07,0.78,3.15,WP006
445253.541548,493886.106254,2922.862604,1.12,0.8,3.05,WP006
445252.256169,493886.083818,2921.330516,0.77,1.25,2.99,WP006
445250.970789,493886.061381,2919.798427,0.79,0.47,3.08,WP006
445249.685410,493886.038945,2918.266338,1.22,0.97,3.11,WP006
445248.400031,493886.016508,2916.734249,1.2,1.21,3.08,WP006
445247.114651,493885.994072,2915.202160,0.89,1.24,3.12,WP006
445245.829272,493885.971636,2913.670071,1.06,1.44,3.19,WP006
445244.543892,493885.949199,2912.137982,1.59,2.51,3.09,WP006
445243.258513,493885.926763,2910.605893,1.15,1.9,3.05,WP006
445241.973133,493885.904327,2909.073804,1.1,1.51,3.13,WP006
445240.687754,493885.881890,2907.541716,1.04,2.25,3.12,WP006
445239.402375,493885.859454,2906.009627,1.13,6.91,3.13,WP006
445238.116995,493885.837017,2904.477538,0.86,1.51,3.09,WP006
445236.831616,493885.814581,2902.945449,0.73,1.1,3.11,WP006
445235.546236,493885.792145,2901.413360,0.5,5.81,3.24,WP006
445234.260857,493885.769708,2899.881271,0.68,1.08,3.14,WP006
445232.975478,493885.747272,2898.349182,1.01,1.2,3.12,WP006
445231.690098,493885.724836,2896.817093,0.93,0.57,3.14,WP006
445230.404719,493885.702399,2895.285004,0.3,0.65,3.12,WP006
445229.119339,493885.679963,2893.752916,0.15,0.77,3.12,WP006
445227.833960,493885.657526,2892.220827,0.44,2,3.07,WP006
445226.548580,493885.635090,2890.688738,0.48,3.28,3.16,WP006
445225.263201,493885.612654,2889.156649,0.94,3.25,3.09,WP006
445223.977822,493885.590217,2887.624560,0.9,1.06,3.13,WP006
445222.692442,493885.567781,2886.092471,1.02,1.13,3.22,WP006
445221.407063,493885.545344,2884.560382,1.21,0.44,3.19,WP006
445220.121683,493885.522908,2883.028293,0.99,0.55,3.16,WP006
445218.836304,493885.500472,2881.496205,1.41,0.55,3.15,WP006
445217.550925,493885.478035,2879.964116,1.54,1.08,3.12,WP006
445216.265545,493885.455599,2878.432027,1.16,0.8,3.11,WP006
445214.980166,493885.433163,2876.899938,1.41,0.88,3.13,WP006
445213.694786,493885.410726,2875.367849,2.61,0.8,3.15,WP006
445212.409407,493885.388290,2873.835760,1.07,0.64,3.11,WP006
445211.124027,493885.365853,2872.303671,1.83,1.21,3.14,WP006
445209.838648,493885.343417,2870.771582,2.77,0.99,3.14,WP006
445208.553269,493885.320981,2869.239493,3.03,1.66,3.13,WP006
445207.267889,493885.298544,2867.707405,2.28,1.12,3.13,WP006
445205.982510,493885.276108,2866.175316,1.2,0.63,3.14,WP006
445204.697130,493885.253672,2864.643227,1.21,0.56,3.11,WP006
445203.411751,493885.231235,2863.111138,1.28,0.63,3.11,WP006
445202.126371,493885.208799,2861.579049,0.96,0.61,3.13,WP006
445200.840992,493885.186362,2860.046960,0.63,0.53,3.08,WP006
445199.555613,493885.163926,2858.514871,1.02,0.34,3.11,WP006
445198.270233,493885.141490,2856.982782,1.37,0.54,3.14,WP006
445196.984854,493885.119053,2855.450693,1.11,0.58,3.13,WP006
445195.699474,493885.096617,2853.918605,1.39,0.4,3.13,WP006
445194.414095,493885.074180,2852.386516,1.18,0.29,3.13,WP006
445193.128716,493885.051744,2850.854427,1.71,0.53,3.15,WP006
445191.843336,493885.029308,2849.322338,2.01,1.56,3.06,WP006
445190.557957,493885.006871,2847.790249,2.29,0.75,3.12,WP006
445189.272577,493884.984435,2846.258160,1.8,0.53,3.11,WP006
445187.987198,493884.961999,2844.726071,1.78,0.45,3.15,WP006
445186.701818,493884.939562,2843.193982,1.66,0.44,3.14,WP006
445185.416439,493884.917126,2841.661893,1.85,0.54,3.14,WP006
445184.131060,493884.894689,2840.129805,2.02,0.36,3.15,WP006
445182.845680,493884.872253,2838.597716,1.65,0.8,3.17,WP006
445181.560301,493884.849817,2837.065627,1.96,0.46,3.19,WP006
445180.274921,493884.827380,2835.533538,0.89,0.34,3.15,WP006
445178.989542,493884.804944,2834.001449,0.79,0.34,3.13,WP006
445177.704162,493884.782507,2832.469360,1.04,0.47,3.13,WP006
445176.418783,493884.760071,2830.937271,1.16,0.37,3.12,WP006
445175.133404,493884.737635,2829.405182,1.33,0.62,3.15,WP006
445173.848024,493884.715198,2827.873093,0.85,0.21,3.14,WP006
445172.562645,493884.692762,2826.341005,1.51,0.33,3.15,WP006
445171.277265,493884.670326,2824.808916,1.02,0.2,3.16,WP006
445169.991886,493884.647889,2823.276827,1.53,0.36,3.16,WP006
445168.706507,493884.625453,2821.744738,1.81,0.47,3.4,WP006
445167.421127,493884.603016,2820.212649,1.11,1.34,3.15,WP006
445166.135748,493884.580580,2818.680560,1.3,0.46,3.29,WP006
445164.850368,493884.558144,2817.148471,1.08,0.56,3.13,WP006
445163.564989,493884.535707,2815.616382,0.59,0.63,3.19,WP006
445162.279609,493884.513271,2814.084294,0.8,2.3,3.15,WP006
445160.994230,493884.490835,2812.552205,0.7,0.55,3.2,WP006
445159.708851,493884.468398,2811.020116,0.89,0.9,3.17,WP006
445158.423471,493884.445962,2809.488027,0.83,0.52,3.17,WP006
445157.138092,493884.423525,2807.955938,2.16,1.14,3.19,WP006
445155.852712,493884.401089,2806.423849,1.13,0.36,3,WP006
445154.567333,493884.378653,2804.891760,0.45,0.17,3.02,WP006
445153.281954,493884.356216,2803.359671,0.56,0.09,3.04,WP006
445151.996574,493884.333780,2801.827582,0.67,0.08,3.01,WP006
445150.711195,493884.311343,2800.295494,0.68,0.16,3.04,WP006
445149.425815,493884.288907,2798.763405,0.71,0.46,2.98,WP006
445148.140436,493884.266471,2797.231316,0.45,0.44,3,WP006
445146.855056,493884.244034,2795.699227,0.52,0.55,2.98,WP006
445145.569677,493884.221598,2794.167138,0.31,0.28,3.05,WP006
445144.284298,493884.199162,2792.635049,0.51,0.17,3.05,WP006
445142.998918,493884.176725,2791.102960,0.26,0.09,3.02,WP006
445141.713539,493884.154289,2789.570871,0.78,0.44,3.17,WP006
445140.428159,493884.131852,2788.038782,4.76,1.46,3.2,WP006
445139.142780,493884.109416,2786.506694,1.97,0.8,3.12,WP006
445137.857400,493884.086980,2784.974605,1.84,0.39,3.12,WP006
445136.572021,493884.064543,2783.442516,1.22,0.41,3.15,WP006
445135.286642,493884.042107,2781.910427,1.34,0.65,3.17,WP006
445134.001262,493884.019671,2780.378338,2.61,0.82,3.19,WP006
445132.715883,493883.997234,2778.846249,2.64,1.2,3.13,WP006
445131.430503,493883.974798,2777.314160,0.81,1.54,3.09,WP006
445130.145124,493883.952361,2775.782071,1.19,0.38,3.19,WP006
445128.859745,493883.929925,2774.249982,1.16,0.86,3.13,WP006
445127.574365,493883.907489,2772.717894,1.18,2.83,3.13,WP006
445126.288986,493883.885052,2771.185805,1.41,0.76,3.12,WP006
445125.003606,493883.862616,2769.653716,1.58,1.32,3.14,WP006
445123.718227,493883.840179,2768.121627,1.16,1.25,3.11,WP006
445122.432847,493883.817743,2766.589538,1.55,1.57,3.16,WP006
445121.147468,493883.795307,2765.057449,1.91,0.97,3.16,WP006
445119.862089,493883.772870,2763.525360,1.54,0.88,3.09,WP006
445118.576709,493883.750434,2761.993271,1.07,1,3.15,WP006
445117.291330,493883.727998,2760.461182,1.08,1.05,3.16,WP006
445116.005950,493883.705561,2758.929094,0.74,0.33,3.13,WP006
445114.720571,493883.683125,2757.397005,0.92,0.53,3.15,WP006
445113.435191,493883.660688,2755.864916,0.78,0.29,3.17,WP006
445112.149812,493883.638252,2754.332827,0.9,0.16,3.17,WP006
445110.864433,493883.615816,2752.800738,0.79,0.79,3.16,WP006
445109.579053,493883.593379,2751.268649,0.85,0.56,3.16,WP006
445108.293674,493883.570943,2749.736560,0.89,0.28,3.16,WP006
445107.008294,493883.548507,2748.204471,0.8,0.31,3.16,WP006
445105.722915,493883.526070,2746.672383,0.56,0.23,3.15,WP006
445104.437536,493883.503634,2745.140294,0.62,0.27,3.16,WP006
445103.152156,493883.481197,2743.608205,0.6,0.18,3.14,WP006
445101.866777,493883.458761,2742.076116,0.92,0.66,3.15,WP006
445100.581397,493883.436325,2740.544027,0.84,1.09,3.17,WP006
445099.296018,493883.413888,2739.011938,1.02,0.33,3.17,WP006
445098.010638,493883.391452,2737.479849,0.61,0.22,3.15,WP006
445096.725259,493883.369015,2735.947760,0.98,0.4,3.16,WP006
445095.439880,493883.346579,2734.415671,1.15,0.2,3.14,WP006
445094.154500,493883.324143,2732.883583,0.78,0.16,3.17,WP006
445092.869121,493883.301706,2731.351494,1.02,0.41,3.14,WP006
445091.583741,493883.279270,2729.819405,0.75,0.3,3.17,WP006
445090.298362,493883.256834,2728.287316,0.92,0.37,3.17,WP006
445089.012983,493883.234397,2726.755227,1.11,0.26,3.17,WP006
445087.727603,493883.211961,2725.223138,1.41,0.36,3.16,WP006
445086.442224,493883.189524,2723.691049,1.65,0.6,3.16,WP006
445085.156844,493883.167088,2722.158960,1.97,0.58,3.14,WP006
445083.871465,493883.144652,2720.626871,1.2,0.25,3.17,WP006
445082.586085,493883.122215,2719.094783,1.72,0.23,3.15,WP006
445081.300706,493883.099779,2717.562694,1.65,0.28,3.14,WP006
445080.015327,493883.077343,2716.030605,1.18,0.35,3.14,WP006
445078.729947,493883.054906,2714.498516,1.81,0.3,3.17,WP006
445077.444568,493883.032470,2712.966427,1.24,0.29,3.16,WP006
445076.159188,493883.010033,2711.434338,1.66,0.41,3.16,WP006
445074.873809,493882.987597,2709.902249,3.47,0.5,3.15,WP006
445073.588429,493882.965161,2708.370160,2.01,0.24,3.16,WP006
445072.303050,493882.942724,2706.838071,1.31,0.25,3.11,WP006
445071.017671,493882.920288,2705.305983,1.35,0.4,3.15,WP006
445069.732291,493882.897851,2703.773894,1.41,3.92,3.16,WP006
445068.446912,493882.875415,2702.241805,1.73,0.87,3.17,WP006
445067.161532,493882.852979,2700.709716,1.11,0.27,3.2,WP006
445065.876153,493882.830542,2699.177627,2.72,0.34,3.21,WP006
445064.590774,493882.808106,2697.645538,2.07,1.44,3.17,WP006
445063.305394,493882.785670,2696.113449,1.06,0.22,3.16,WP006
445062.020015,493882.763233,2694.581360,0.95,0.23,3.14,WP006
445060.734635,493882.740797,2693.049272,0.89,0.2,3.12,WP006
445059.449256,493882.718360,2691.517183,1.42,0.49,3.17,WP006
445058.163876,493882.695924,2689.985094,0.64,0.14,3.19,WP006
445056.878497,493882.673488,2688.453005,0.46,0.5,3.2,WP006
445055.593118,493882.651051,2686.920916,0.43,0.35,3.17,WP006
445054.307738,493882.628615,2685.388827,0.95,1.21,3.17,WP006
445053.022359,493882.606179,2683.856738,2.14,1.41,3.14,WP006
445051.736979,493882.583742,2682.324649,0.62,0.9,3.17,WP006
445050.451600,493882.561306,2680.792560,0.91,0.37,3.17,WP006
445049.166220,493882.538869,2679.260472,0.92,0.28,3.17,WP006
445047.880841,493882.516433,2677.728383,1.32,0.33,3.15,WP006
445046.595462,493882.493997,2676.196294,1.54,0.3,3.19,WP006
445045.310082,493882.471560,2674.664205,1.69,0.43,3.19,WP006
445044.024703,493882.449124,2673.132116,1.02,0.26,3.19,WP006
445042.739323,493882.426687,2671.600027,0.88,0.39,3.15,WP006
445041.453944,493882.404251,2670.067938,1.2,0.19,3.14,WP006
445040.168565,493882.381815,2668.535849,1.23,0.15,3.12,WP006
445038.883185,493882.359378,2667.003760,0.76,0.61,3.16,WP006
445037.597806,493882.336942,2665.471672,0.66,0.17,3.15,WP006
445036.312426,493882.314506,2663.939583,1.24,0.36,3.17,WP006
445035.027047,493882.292069,2662.407494,0.94,0.21,3.17,WP006
445033.741667,493882.269633,2660.875405,0.88,0.2,3.22,WP006
445032.456288,493882.247196,2659.343316,0.73,0.11,3.19,WP006
445031.170909,493882.224760,2657.811227,0.98,0.15,3.17,WP006
445029.885529,493882.202324,2656.279138,1.72,0.42,3.14,WP006
445028.600150,493882.179887,2654.747049,0.87,0.17,3.16,WP006
445027.314770,493882.157451,2653.214960,1.43,0.15,3.17,WP006
445026.029391,493882.135015,2651.682872,0.86,0.13,3.16,WP006
445024.744012,493882.112578,2650.150783,1.57,0.26,3.14,WP006
445023.458632,493882.090142,2648.618694,1.05,0.18,3.14,WP006
445022.173253,493882.067705,2647.086605,0.7,0.29,3.16,WP006
445020.887873,493882.045269,2645.554516,1.37,0.12,3.17,WP006
445019.602494,493882.022833,2644.022427,1.36,0.31,3.19,WP006
445018.317114,493882.000396,2642.490338,1.25,0.3,3.17,WP006
445017.031735,493881.977960,2640.958249,0.72,0.15,3.14,WP006
445015.746356,493881.955523,2639.426160,0.75,0.21,3.07,WP006
445014.460976,493881.933087,2637.894072,0.95,0.23,3.15,WP006
445013.175597,493881.910651,2636.361983,1.79,0.19,3.17,WP006
445011.890217,493881.888214,2634.829894,0.98,0.15,3.16,WP006
445010.604838,493881.865778,2633.297805,2.36,0.61,3.14,WP006
445009.319458,493881.843342,2631.765716,1.56,0.63,3.16,WP006
445008.034079,493881.820905,2630.233627,1.32,0.68,3.15,WP006
445006.748700,493881.798469,2628.701538,1.07,0.3,3.19,WP006
445005.463320,493881.776032,2627.169449,1.49,0.44,3.2,WP006
445004.177941,493881.753596,2625.637361,1.27,0.72,3.16,WP006
445002.892561,493881.731160,2624.105272,2.26,1.78,3.17,WP006
445001.607182,493881.708723,2622.573183,3.14,1.83,3.15,WP006
445000.321803,493881.686287,2621.041094,1,1.44,3.16,WP006
444999.036423,493881.663851,2619.509005,0.51,0.42,3.17,WP006
444997.751044,493881.641414,2617.976916,0.68,0.32,3.16,WP006
444996.465664,493881.618978,2616.444827,0.86,0.52,3.17,WP006
444995.180285,493881.596541,2614.912738,0.87,1.53,3.14,WP006
444993.894905,493881.574105,2613.380649,1.71,1.01,3.14,WP006
